Address,Location,Type,,Tags
217.199.160.224,dg-core-prd,IP Netmask,,
217.26.163.82,dg-core-prd,IP Netmask,,
217.45.204.44,dg-core-prd,IP Netmask,,
217.70.191.237,dg-core-prd,IP Netmask,,
217.79.189.13,dg-core-prd,IP Netmask,,
218.111.77.69,dg-core-prd,IP Netmask,,
218.29.217.234,dg-core-prd,IP Netmask,,
218.89.222.71,dg-core-prd,IP Netmask,,
219.128.78.224,dg-core-prd,IP Netmask,,
219.92.13.25,dg-core-prd,IP Netmask,,
219.94.254.93,dg-core-prd,IP Netmask,,
220.128.125.18,dg-core-prd,IP Netmask,,
220.181.13.12,dg-core-prd,IP Netmask,,
220.241.38.226,dg-core-prd,IP Netmask,,
221.199.187.100,dg-core-prd,IP Netmask,,
221.226.159.22,dg-core-prd,IP Netmask,,
221.228.87.37,dg-core-prd,IP Netmask,,
222.221.239.240,dg-core-prd,IP Netmask,,
222.239.249.166,dg-core-prd,IP Netmask,,
222.73.22.7,dg-core-prd,IP Netmask,,
225.133.202.116,dg-core-prd,IP Netmask,,
23.100.18.249,dg-core-prd,IP Netmask,,
23.106.122.14,dg-core-prd,IP Netmask,,
23.106.125.154,dg-core-prd,IP Netmask,,
23.106.215.113,dg-core-prd,IP Netmask,,
23.226.133.158,dg-core-prd,IP Netmask,,
23.228.101.195,dg-core-prd,IP Netmask,,
23.229.115.217,dg-core-prd,IP Netmask,,
23.249.162.109,dg-core-prd,IP Netmask,,
23.254.229.210,dg-core-prd,IP Netmask,,
23.27.154.0,dg-core-prd,IP Netmask,,
23.29.105.154,dg-core-prd,IP Netmask,,
23.81.246.187,dg-core-prd,IP Netmask,,
23.82.185.95,dg-core-prd,IP Netmask,,
23.83.133.148,dg-core-prd,IP Netmask,,
23.83.133.16,dg-core-prd,IP Netmask,,
23.83.247.126,dg-core-prd,IP Netmask,,
23.94.124.112,dg-core-prd,IP Netmask,,
23.94.139.100,dg-core-prd,IP Netmask,,
23.94.233.210,dg-core-prd,IP Netmask,,
23.94.25.5,dg-core-prd,IP Netmask,,
23.94.3.13,dg-core-prd,IP Netmask,,
23.95.20.181,dg-core-prd,IP Netmask,,
23.95.236.184,dg-core-prd,IP Netmask,,
23.95.236.186,dg-core-prd,IP Netmask,,
23.95.85.176,dg-core-prd,IP Netmask,,
23.96.112.74,dg-core-prd,IP Netmask,,
239.255.255.250,dg-core-prd,IP Netmask,,
24.1.189.87,dg-core-prd,IP Netmask,,
24.162.214.166,dg-core-prd,IP Netmask,,
24.247.182.159,dg-core-prd,IP Netmask,,
24.45.193.161,dg-core-prd,IP Netmask,,
24.45.195.162,dg-core-prd,IP Netmask,,
27.109.223.192,dg-core-prd,IP Netmask,,
27.34.145.119,dg-core-prd,IP Netmask,,
27.4.80.183,dg-core-prd,IP Netmask,,
29.32.49.215,dg-core-prd,IP Netmask,,
3.105.125.51,dg-core-prd,IP Netmask,,
3.130.61.203,dg-core-prd,IP Netmask,,
3.14.2.1,dg-core-prd,IP Netmask,,
3.145.115.94,dg-core-prd,IP Netmask,,
3.210.126.156,dg-core-prd,IP Netmask,,
3.234.182.90,dg-core-prd,IP Netmask,,
3.26.198.32,dg-core-prd,IP Netmask,,
3.84.49.98,dg-core-prd,IP Netmask,,
3.93.244.52,dg-core-prd,IP Netmask,,
31.12.67.62,dg-core-prd,IP Netmask,,
31.128.13.45,dg-core-prd,IP Netmask,,
31.14.133.157,dg-core-prd,IP Netmask,,
31.170.166.103,dg-core-prd,IP Netmask,,
31.184.253.6,dg-core-prd,IP Netmask,,
31.193.130.187,dg-core-prd,IP Netmask,,
31.2.154.1,dg-core-prd,IP Netmask,,
31.202.132.13,dg-core-prd,IP Netmask,,
31.214.138.207,dg-core-prd,IP Netmask,,
31.220.42.83,dg-core-prd,IP Netmask,,
31.220.43.154,dg-core-prd,IP Netmask,,
31.24.158.56,dg-core-prd,IP Netmask,,
31.31.77.83,dg-core-prd,IP Netmask,,
31.42.177.52,dg-core-prd,IP Netmask,,
31.42.185.63,dg-core-prd,IP Netmask,,
34.117.59.81,dg-core-prd,IP Netmask,,
34.204.3.10,dg-core-prd,IP Netmask,,
34.214.181.157,dg-core-prd,IP Netmask,,
34.219.115.52,dg-core-prd,IP Netmask,,
34.226.148.200,dg-core-prd,IP Netmask,,
34.231.54.217,dg-core-prd,IP Netmask,,
34.233.215.138,dg-core-prd,IP Netmask,,
34.239.143.202,dg-core-prd,IP Netmask,,
34.245.62.70,dg-core-prd,IP Netmask,,
34.66.119.235,dg-core-prd,IP Netmask,,
34.68.235.108,dg-core-prd,IP Netmask,,
34.74.156.171,dg-core-prd,IP Netmask,,
34.77.105.115,dg-core-prd,IP Netmask,,
34.79.253.201,dg-core-prd,IP Netmask,,
34.87.175.121,dg-core-prd,IP Netmask,,
34.96.191.195,dg-core-prd,IP Netmask,,
34.96.254.204,dg-core-prd,IP Netmask,,
34.98.99.30,dg-core-prd,IP Netmask,,
35.161.92.161,dg-core-prd,IP Netmask,,
35.167.27.130,dg-core-prd,IP Netmask,,
35.173.146.121,dg-core-prd,IP Netmask,,
35.177.240.102,dg-core-prd,IP Netmask,,
35.178.149.88,dg-core-prd,IP Netmask,,
35.180.192.238,dg-core-prd,IP Netmask,,
35.183.124.41,dg-core-prd,IP Netmask,,
35.187.223.176,dg-core-prd,IP Netmask,,
35.188.177.109,dg-core-prd,IP Netmask,,
35.194.1.15,dg-core-prd,IP Netmask,,
35.194.251.223,dg-core-prd,IP Netmask,,
35.197.107.155,dg-core-prd,IP Netmask,,
35.205.14.218,dg-core-prd,IP Netmask,,
35.223.227.112,dg-core-prd,IP Netmask,,
35.225.122.10,dg-core-prd,IP Netmask,,
35.229.74.10,dg-core-prd,IP Netmask,,
35.231.178.109,dg-core-prd,IP Netmask,,
35.240.98.157,dg-core-prd,IP Netmask,,
35.241.106.241,dg-core-prd,IP Netmask,,
35.242.246.125,dg-core-prd,IP Netmask,,
36.140.70.215,dg-core-prd,IP Netmask,,
36.67.23.59,dg-core-prd,IP Netmask,,
36.71.90.4,dg-core-prd,IP Netmask,,
36.72.246.231,dg-core-prd,IP Netmask,,
36.89.85.103,dg-core-prd,IP Netmask,,
36.90.68.74,dg-core-prd,IP Netmask,,
37.120.131.100,dg-core-prd,IP Netmask,,
37.120.145.143,dg-core-prd,IP Netmask,,
37.132.193.19,dg-core-prd,IP Netmask,,
37.139.7.16,dg-core-prd,IP Netmask,,
37.187.186.31,dg-core-prd,IP Netmask,,
37.187.2.199,dg-core-prd,IP Netmask,,
37.187.54.76,dg-core-prd,IP Netmask,,
37.187.72.193,dg-core-prd,IP Netmask,,
37.218.246.142,dg-core-prd,IP Netmask,,
37.218.246.241,dg-core-prd,IP Netmask,,
37.220.6.104,dg-core-prd,IP Netmask,,
37.224.63.70,dg-core-prd,IP Netmask,,
37.230.114.53,dg-core-prd,IP Netmask,,
37.44.212.215,dg-core-prd,IP Netmask,,
37.44.244.177,dg-core-prd,IP Netmask,,
37.46.114.61,dg-core-prd,IP Netmask,,
37.46.135.95,dg-core-prd,IP Netmask,,
37.48.83.137,dg-core-prd,IP Netmask,,
37.49.231.106,dg-core-prd,IP Netmask,,
37.59.209.141,dg-core-prd,IP Netmask,,
37.70.131.107,dg-core-prd,IP Netmask,,
38.122.207.82,dg-core-prd,IP Netmask,,
39.102.236.51,dg-core-prd,IP Netmask,,
39.109.17.201,dg-core-prd,IP Netmask,,
39.96.54.65,dg-core-prd,IP Netmask,,
40.107.0.112,dg-core-prd,IP Netmask,,
40.107.223.83,dg-core-prd,IP Netmask,,
40.107.92.115,dg-core-prd,IP Netmask,,
40.114.111.22,dg-core-prd,IP Netmask,,
40.114.86.33,dg-core-prd,IP Netmask,,
40.121.158.30,dg-core-prd,IP Netmask,,
40.124.50.77,dg-core-prd,IP Netmask,,
40.126.26.135,dg-core-prd,IP Netmask,,
40.127.177.193,dg-core-prd,IP Netmask,,
40.78.225.32,dg-core-prd,IP Netmask,,
40.79.153.12,dg-core-prd,IP Netmask,,
40.81.188.85,dg-core-prd,IP Netmask,,
40.92.3.89,dg-core-prd,IP Netmask,,
40.92.40.64,dg-core-prd,IP Netmask,,
41.185.29.128,dg-core-prd,IP Netmask,,
41.203.140.114,dg-core-prd,IP Netmask,,
41.218.118.66,dg-core-prd,IP Netmask,,
41.60.200.34,dg-core-prd,IP Netmask,,
41.75.135.93,dg-core-prd,IP Netmask,,
41.76.201.136,dg-core-prd,IP Netmask,,
41.92.208.197,dg-core-prd,IP Netmask,,
42.190.4.92,dg-core-prd,IP Netmask,,
42.192.69.45,dg-core-prd,IP Netmask,,
43.224.249.53,dg-core-prd,IP Netmask,,
43.226.53.194,dg-core-prd,IP Netmask,,
43.230.65.80,dg-core-prd,IP Netmask,,
43.242.174.69,dg-core-prd,IP Netmask,,
43.246.208.141,dg-core-prd,IP Netmask,,
43.248.9.198,dg-core-prd,IP Netmask,,
43.248.9.99,dg-core-prd,IP Netmask,,
44.232.7.226,dg-core-prd,IP Netmask,,
45.10.88.99,dg-core-prd,IP Netmask,,
45.118.115.99,dg-core-prd,IP Netmask,,
45.118.135.203,dg-core-prd,IP Netmask,,
45.118.136.92,dg-core-prd,IP Netmask,,
45.123.15.153,dg-core-prd,IP Netmask,,
45.124.54.171,dg-core-prd,IP Netmask,,
45.129.121.222,dg-core-prd,IP Netmask,,
45.13.132.26,dg-core-prd,IP Netmask,,
45.132.19.197,dg-core-prd,IP Netmask,,
45.137.148.201,dg-core-prd,IP Netmask,,
45.137.151.25,dg-core-prd,IP Netmask,,
45.137.21.9,dg-core-prd,IP Netmask,,
45.138.157.23,dg-core-prd,IP Netmask,,
45.138.209.60,dg-core-prd,IP Netmask,,
45.139.184.133,dg-core-prd,IP Netmask,,
45.139.239.3,dg-core-prd,IP Netmask,,
45.141.100.190,dg-core-prd,IP Netmask,,
45.141.100.6,dg-core-prd,IP Netmask,,
45.141.102.2,dg-core-prd,IP Netmask,,
45.141.86.146,dg-core-prd,IP Netmask,,
45.141.86.94,dg-core-prd,IP Netmask,,
45.141.86.95,dg-core-prd,IP Netmask,,
45.142.114.231,dg-core-prd,IP Netmask,,
45.144.113.239,dg-core-prd,IP Netmask,,
45.146.164.160,dg-core-prd,IP Netmask,,
45.146.164.37,dg-core-prd,IP Netmask,,
45.146.165.91,dg-core-prd,IP Netmask,,
45.15.11.35,dg-core-prd,IP Netmask,,
45.153.231.81,dg-core-prd,IP Netmask,,
45.153.243.46,dg-core-prd,IP Netmask,,
45.155.205.181,dg-core-prd,IP Netmask,,
45.155.205.233,dg-core-prd,IP Netmask,,
45.156.27.245,dg-core-prd,IP Netmask,,
45.157.140.13,dg-core-prd,IP Netmask,,
45.157.140.9,dg-core-prd,IP Netmask,,
45.161.242.102,dg-core-prd,IP Netmask,,
45.176.232.124,dg-core-prd,IP Netmask,,
45.235.213.126,dg-core-prd,IP Netmask,,
45.237.240.178,dg-core-prd,IP Netmask,,
45.238.37.14,dg-core-prd,IP Netmask,,
45.251.240.106,dg-core-prd,IP Netmask,,
45.32.117.36,dg-core-prd,IP Netmask,,
45.32.189.88,dg-core-prd,IP Netmask,,
45.33.16.156,dg-core-prd,IP Netmask,,
45.33.47.229,dg-core-prd,IP Netmask,,
45.33.54.74,dg-core-prd,IP Netmask,,
45.33.61.123,dg-core-prd,IP Netmask,,
45.36.99.184,dg-core-prd,IP Netmask,,
45.55.199.14,dg-core-prd,IP Netmask,,
45.55.82.2,dg-core-prd,IP Netmask,,
45.56.103.96,dg-core-prd,IP Netmask,,
45.56.122.75,dg-core-prd,IP Netmask,,
45.56.79.249,dg-core-prd,IP Netmask,,
45.56.88.91,dg-core-prd,IP Netmask,,
45.56.92.33,dg-core-prd,IP Netmask,,
45.56.99.170,dg-core-prd,IP Netmask,,
45.61.136.199,dg-core-prd,IP Netmask,,
45.61.138.171,dg-core-prd,IP Netmask,,
45.61.146.242,dg-core-prd,IP Netmask,,
45.63.55.136,dg-core-prd,IP Netmask,,
45.64.75.134,dg-core-prd,IP Netmask,,
45.66.10.22,dg-core-prd,IP Netmask,,
45.67.231.104,dg-core-prd,IP Netmask,,
45.67.231.164,dg-core-prd,IP Netmask,,
45.71.195.104,dg-core-prd,IP Netmask,,
45.74.14.22,dg-core-prd,IP Netmask,,
45.74.14.38,dg-core-prd,IP Netmask,,
45.74.14.66,dg-core-prd,IP Netmask,,
45.74.18.141,dg-core-prd,IP Netmask,,
45.74.18.155,dg-core-prd,IP Netmask,,
45.74.20.10,dg-core-prd,IP Netmask,,
45.74.25.42,dg-core-prd,IP Netmask,,
45.76.1.145,dg-core-prd,IP Netmask,,
45.76.137.242,dg-core-prd,IP Netmask,,
45.76.252.160,dg-core-prd,IP Netmask,,
45.77.182.107,dg-core-prd,IP Netmask,,
45.77.214.244,dg-core-prd,IP Netmask,,
45.77.233.85,dg-core-prd,IP Netmask,,
45.78.12.30,dg-core-prd,IP Netmask,,
45.79.166.179,dg-core-prd,IP Netmask,,
45.79.188.67,dg-core-prd,IP Netmask,,
45.79.74.52,dg-core-prd,IP Netmask,,
45.79.80.198,dg-core-prd,IP Netmask,,
45.80.148.168,dg-core-prd,IP Netmask,,
45.80.149.175,dg-core-prd,IP Netmask,,
45.80.151.69,dg-core-prd,IP Netmask,,
45.84.0.127,dg-core-prd,IP Netmask,,
45.87.184.11,dg-core-prd,IP Netmask,,
45.87.184.9,dg-core-prd,IP Netmask,,
45.88.41.120,dg-core-prd,IP Netmask,,
45.89.66.72,dg-core-prd,IP Netmask,,
45.93.201.12,dg-core-prd,IP Netmask,,
45.95.169.202,dg-core-prd,IP Netmask,,
46.101.102.74,dg-core-prd,IP Netmask,,
46.101.134.223,dg-core-prd,IP Netmask,,
46.101.135.167,dg-core-prd,IP Netmask,,
46.101.200.153,dg-core-prd,IP Netmask,,
46.101.212.195,dg-core-prd,IP Netmask,,
46.101.66.194,dg-core-prd,IP Netmask,,
46.105.131.68,dg-core-prd,IP Netmask,,
46.105.131.79,dg-core-prd,IP Netmask,,
46.105.131.87,dg-core-prd,IP Netmask,,
46.105.131.91,dg-core-prd,IP Netmask,,
46.105.84.146,dg-core-prd,IP Netmask,,
46.105.95.220,dg-core-prd,IP Netmask,,
46.159.50.175,dg-core-prd,IP Netmask,,
46.163.144.228,dg-core-prd,IP Netmask,,
46.166.128.144,dg-core-prd,IP Netmask,,
46.166.128.159,dg-core-prd,IP Netmask,,
46.17.105.97,dg-core-prd,IP Netmask,,
46.174.235.36,dg-core-prd,IP Netmask,,
46.214.11.172,dg-core-prd,IP Netmask,,
46.28.111.142,dg-core-prd,IP Netmask,,
46.29.183.211,dg-core-prd,IP Netmask,,
46.32.229.152,dg-core-prd,IP Netmask,,
46.32.232.238,dg-core-prd,IP Netmask,,
46.36.39.22,dg-core-prd,IP Netmask,,
46.49.124.53,dg-core-prd,IP Netmask,,
46.55.222.11,dg-core-prd,IP Netmask,,
47.102.205.237,dg-core-prd,IP Netmask,,
47.146.42.234,dg-core-prd,IP Netmask,,
47.187.70.124,dg-core-prd,IP Netmask,,
47.224.98.123,dg-core-prd,IP Netmask,,
47.244.217.78,dg-core-prd,IP Netmask,,
47.254.129.25,dg-core-prd,IP Netmask,,
47.50.251.130,dg-core-prd,IP Netmask,,
47.52.205.88,dg-core-prd,IP Netmask,,
47.52.250.65,dg-core-prd,IP Netmask,,
47.56.228.89,dg-core-prd,IP Netmask,,
47.75.100.63,dg-core-prd,IP Netmask,,
47.75.107.1,dg-core-prd,IP Netmask,,
47.99.179.51,dg-core-prd,IP Netmask,,
47.99.50.198,dg-core-prd,IP Netmask,,
49.233.171.157,dg-core-prd,IP Netmask,,
49.234.218.100,dg-core-prd,IP Netmask,,
49.37.144.105,dg-core-prd,IP Netmask,,
49.7.224.217,dg-core-prd,IP Netmask,,
5.101.120.2,dg-core-prd,IP Netmask,,
5.122.163.110,dg-core-prd,IP Netmask,,
5.122.20.149,dg-core-prd,IP Netmask,,
5.138.159.168,dg-core-prd,IP Netmask,,
5.149.254.21,dg-core-prd,IP Netmask,,
5.157.38.50,dg-core-prd,IP Netmask,,
5.181.234.220,dg-core-prd,IP Netmask,,
5.182.210.30,dg-core-prd,IP Netmask,,
5.182.211.61,dg-core-prd,IP Netmask,,
5.183.178.113,dg-core-prd,IP Netmask,,
5.188.33.106,dg-core-prd,IP Netmask,,
5.188.62.245,dg-core-prd,IP Netmask,,
5.188.62.250,dg-core-prd,IP Netmask,,
5.189.227.102,dg-core-prd,IP Netmask,,
5.196.35.138,dg-core-prd,IP Netmask,,
5.2.72.102,dg-core-prd,IP Netmask,,
5.2.74.126,dg-core-prd,IP Netmask,,
5.2.74.153,dg-core-prd,IP Netmask,,
5.2.76.193,dg-core-prd,IP Netmask,,
5.2.76.197,dg-core-prd,IP Netmask,,
5.2.77.5,dg-core-prd,IP Netmask,,
5.2.77.78,dg-core-prd,IP Netmask,,
5.2.79.203,dg-core-prd,IP Netmask,,
5.2.87.191,dg-core-prd,IP Netmask,,
5.237.155.183,dg-core-prd,IP Netmask,,
5.253.24.164,dg-core-prd,IP Netmask,,
5.253.62.109,dg-core-prd,IP Netmask,,
5.253.86.153,dg-core-prd,IP Netmask,,
5.254.112.226,dg-core-prd,IP Netmask,,
5.254.41.129,dg-core-prd,IP Netmask,,
5.254.64.234,dg-core-prd,IP Netmask,,
5.34.176.212,dg-core-prd,IP Netmask,,
5.34.176.43,dg-core-prd,IP Netmask,,
5.34.180.206,dg-core-prd,IP Netmask,,
5.39.217.241,dg-core-prd,IP Netmask,,
5.39.91.110,dg-core-prd,IP Netmask,,
5.45.119.124,dg-core-prd,IP Netmask,,
5.56.132.177,dg-core-prd,IP Netmask,,
5.56.133.69,dg-core-prd,IP Netmask,,
5.61.37.236,dg-core-prd,IP Netmask,,
5.62.24.27,dg-core-prd,IP Netmask,,
5.62.24.30,dg-core-prd,IP Netmask,,
5.62.24.59,dg-core-prd,IP Netmask,,
5.62.41.125,dg-core-prd,IP Netmask,,
5.62.41.159,dg-core-prd,IP Netmask,,
5.62.43.136,dg-core-prd,IP Netmask,,
5.62.43.174,dg-core-prd,IP Netmask,,
5.62.56.253,dg-core-prd,IP Netmask,,
5.62.63.191,dg-core-prd,IP Netmask,,
5.88.182.250,dg-core-prd,IP Netmask,,
5.9.111.52,dg-core-prd,IP Netmask,,
5.9.116.246,dg-core-prd,IP Netmask,,
5.9.224.217,dg-core-prd,IP Netmask,,
5.9.226.27,dg-core-prd,IP Netmask,,
50.116.18.64,dg-core-prd,IP Netmask,,
50.116.54.215,dg-core-prd,IP Netmask,,
50.116.78.109,dg-core-prd,IP Netmask,,
50.116.86.205,dg-core-prd,IP Netmask,,
50.21.179.243,dg-core-prd,IP Netmask,,
50.30.40.196,dg-core-prd,IP Netmask,,
50.31.138.60,dg-core-prd,IP Netmask,,
50.63.13.135,dg-core-prd,IP Netmask,,
50.87.147.159,dg-core-prd,IP Netmask,,
50.87.150.91,dg-core-prd,IP Netmask,,
50.87.151.189,dg-core-prd,IP Netmask,,
50.87.151.248,dg-core-prd,IP Netmask,,
51.15.177.104,dg-core-prd,IP Netmask,,
51.15.86.162,dg-core-prd,IP Netmask,,
51.159.23.217,dg-core-prd,IP Netmask,,
51.159.28.101,dg-core-prd,IP Netmask,,
51.210.138.71,dg-core-prd,IP Netmask,,
51.254.140.238,dg-core-prd,IP Netmask,,
51.254.69.222,dg-core-prd,IP Netmask,,
51.255.165.160,dg-core-prd,IP Netmask,,
51.255.50.164,dg-core-prd,IP Netmask,,
51.38.201.19,dg-core-prd,IP Netmask,,
51.38.85.147,dg-core-prd,IP Netmask,,
51.38.85.169,dg-core-prd,IP Netmask,,
51.68.141.164,dg-core-prd,IP Netmask,,
51.68.173.240,dg-core-prd,IP Netmask,,
51.68.220.244,dg-core-prd,IP Netmask,,
51.68.37.126,dg-core-prd,IP Netmask,,
51.75.84.50,dg-core-prd,IP Netmask,,
51.83.210.212,dg-core-prd,IP Netmask,,
51.89.115.100,dg-core-prd,IP Netmask,,
51.89.115.113,dg-core-prd,IP Netmask,,
51.89.115.98,dg-core-prd,IP Netmask,,
51.89.73.144,dg-core-prd,IP Netmask,,
51.89.73.148,dg-core-prd,IP Netmask,,
51.91.7.5,dg-core-prd,IP Netmask,,
51.91.76.89,dg-core-prd,IP Netmask,,
52.1.120.20,dg-core-prd,IP Netmask,,
52.100.182.201,dg-core-prd,IP Netmask,,
52.140.242.153,dg-core-prd,IP Netmask,,
52.141.217.147/32,dg-core-prd,IP Netmask,,
52.168.29.86,dg-core-prd,IP Netmask,,
52.169.125.114,dg-core-prd,IP Netmask,,
52.173.132.81,dg-core-prd,IP Netmask,,
52.180.66.122,dg-core-prd,IP Netmask,,
52.187.214.220,dg-core-prd,IP Netmask,,
52.2.95.254,dg-core-prd,IP Netmask,,
52.202.5.105,dg-core-prd,IP Netmask,,
52.203.45.178,dg-core-prd,IP Netmask,,
52.210.73.176,dg-core-prd,IP Netmask,,
52.224.137.16,dg-core-prd,IP Netmask,,
52.239.247.196,dg-core-prd,IP Netmask,,
52.36.195.96,dg-core-prd,IP Netmask,,
52.43.13.105,dg-core-prd,IP Netmask,,
52.49.148.101,dg-core-prd,IP Netmask,,
52.5.200.155,dg-core-prd,IP Netmask,,
52.90.221.89,dg-core-prd,IP Netmask,,
52.90.57.151,dg-core-prd,IP Netmask,,
52.91.31.242,dg-core-prd,IP Netmask,,
52.95.148.162,dg-core-prd,IP Netmask,,
53.149.210.164,dg-core-prd,IP Netmask,,
54.163.181.44,dg-core-prd,IP Netmask,,
54.179.188.21,dg-core-prd,IP Netmask,,
54.240.8.59,dg-core-prd,IP Netmask,,
54.246.130.72,dg-core-prd,IP Netmask,,
54.37.106.167,dg-core-prd,IP Netmask,,
54.37.228.122,dg-core-prd,IP Netmask,,
54.38.143.246,dg-core-prd,IP Netmask,,
54.38.242.185,dg-core-prd,IP Netmask,,
54.38.94.197,dg-core-prd,IP Netmask,,
57.234.114.36,dg-core-prd,IP Netmask,,
57.234.114.38,dg-core-prd,IP Netmask,,
57.234.114.39,dg-core-prd,IP Netmask,,
57.234.114.49,dg-core-prd,IP Netmask,,
57.234.114.51,dg-core-prd,IP Netmask,,
57.234.114.52,dg-core-prd,IP Netmask,,
57.234.114.53,dg-core-prd,IP Netmask,,
57.242.131.22,dg-core-prd,IP Netmask,,
57.56.239.16,dg-core-prd,IP Netmask,,
57.56.79.51,dg-core-prd,IP Netmask,,
58.180.56.28,dg-core-prd,IP Netmask,,
58.218.56.123,dg-core-prd,IP Netmask,,
58.227.42.236,dg-core-prd,IP Netmask,,
59.110.18.236,dg-core-prd,IP Netmask,,
59.130.196.123,dg-core-prd,IP Netmask,,
59.148.253.194,dg-core-prd,IP Netmask,,
59.152.93.46,dg-core-prd,IP Netmask,,
60.169.10.69,dg-core-prd,IP Netmask,,
60.169.218.234,dg-core-prd,IP Netmask,,
60.191.208.227,dg-core-prd,IP Netmask,,
60.245.123.50,dg-core-prd,IP Netmask,,
60.248.52.95,dg-core-prd,IP Netmask,,
60.251.238.85,dg-core-prd,IP Netmask,,
60.31.180.149,dg-core-prd,IP Netmask,,
60.51.47.65,dg-core-prd,IP Netmask,,
60.52.64.122,dg-core-prd,IP Netmask,,
61.175.202.154,dg-core-prd,IP Netmask,,
61.19.246.238,dg-core-prd,IP Netmask,,
61.19.25.207,dg-core-prd,IP Netmask,,
61.222.234.8,dg-core-prd,IP Netmask,,
61.92.159.208,dg-core-prd,IP Netmask,,
62.0.58.94,dg-core-prd,IP Netmask,,
62.103.152.80,dg-core-prd,IP Netmask,,
62.109.30.70,dg-core-prd,IP Netmask,,
62.112.11.79,dg-core-prd,IP Netmask,,
62.112.11.81,dg-core-prd,IP Netmask,,
62.138.26.28,dg-core-prd,IP Netmask,,
62.171.178.147,dg-core-prd,IP Netmask,,
62.210.130.250,dg-core-prd,IP Netmask,,
62.210.142.196,dg-core-prd,IP Netmask,,
62.210.168.166,dg-core-prd,IP Netmask,,
62.75.141.82,dg-core-prd,IP Netmask,,
62.75.167.138,dg-core-prd,IP Netmask,,
62.76.41.46,dg-core-prd,IP Netmask,,
62.99.76.213,dg-core-prd,IP Netmask,,
63.251.126.8,dg-core-prd,IP Netmask,,
63.33.138.33,dg-core-prd,IP Netmask,,
63.33.62.10,dg-core-prd,IP Netmask,,
64.225.46.44,dg-core-prd,IP Netmask,,
64.227.55.231,dg-core-prd,IP Netmask,,
64.37.52.84,dg-core-prd,IP Netmask,,
64.44.51.78,dg-core-prd,IP Netmask,,
64.64.0.182,dg-core-prd,IP Netmask,,
64.64.14.44,dg-core-prd,IP Netmask,,
64.91.229.52,dg-core-prd,IP Netmask,,
65.23.154.17,dg-core-prd,IP Netmask,,
65.49.205.133,dg-core-prd,IP Netmask,,
65.49.221.49,dg-core-prd,IP Netmask,,
65.70.115.185,dg-core-prd,IP Netmask,,
65.98.72.101,dg-core-prd,IP Netmask,,
66.124.90.177,dg-core-prd,IP Netmask,,
66.226.8.39,dg-core-prd,IP Netmask,,
66.228.61.41,dg-core-prd,IP Netmask,,
66.23.232.62,dg-core-prd,IP Netmask,,
66.235.200.147,dg-core-prd,IP Netmask,,
66.242.128.170,dg-core-prd,IP Netmask,,
66.35.63.202,dg-core-prd,IP Netmask,,
66.42.57.149,dg-core-prd,IP Netmask,,
66.55.71.129,dg-core-prd,IP Netmask,,
66.55.71.141,dg-core-prd,IP Netmask,,
66.55.71.151,dg-core-prd,IP Netmask,,
66.55.71.152,dg-core-prd,IP Netmask,,
66.70.178.185,dg-core-prd,IP Netmask,,
66.70.218.37,dg-core-prd,IP Netmask,,
66.85.173.56,dg-core-prd,IP Netmask,,
66.85.173.57,dg-core-prd,IP Netmask,,
66.85.173.9,dg-core-prd,IP Netmask,,
67.193.1.167,dg-core-prd,IP Netmask,,
67.205.141.11,dg-core-prd,IP Netmask,,
67.205.148.65,dg-core-prd,IP Netmask,,
67.218.157.224,dg-core-prd,IP Netmask,,
67.219.250.45,dg-core-prd,IP Netmask,,
67.225.179.64,dg-core-prd,IP Netmask,,
67.225.229.55,dg-core-prd,IP Netmask,,
67.227.192.75,dg-core-prd,IP Netmask,,
67.227.236.238,dg-core-prd,IP Netmask,,
67.227.237.26,dg-core-prd,IP Netmask,,
67.227.248.122,dg-core-prd,IP Netmask,,
67.231.157.41,dg-core-prd,IP Netmask,,
68.183.190.199,dg-core-prd,IP Netmask,,
68.183.45.190,dg-core-prd,IP Netmask,,
68.183.91.111,dg-core-prd,IP Netmask,,
68.183.93.250,dg-core-prd,IP Netmask,,
68.58.188.49,dg-core-prd,IP Netmask,,
68.65.122.53,dg-core-prd,IP Netmask,,
68.65.123.130,dg-core-prd,IP Netmask,,
68.79.17.59,dg-core-prd,IP Netmask,,
69.163.33.84,dg-core-prd,IP Netmask,,
69.164.192.204,dg-core-prd,IP Netmask,,
69.164.201.54,dg-core-prd,IP Netmask,,
69.164.211.97,dg-core-prd,IP Netmask,,
69.174.99.181,dg-core-prd,IP Netmask,,
70.32.115.157,dg-core-prd,IP Netmask,,
70.32.78.99,dg-core-prd,IP Netmask,,
70.32.84.74,dg-core-prd,IP Netmask,,
70.39.124.66,dg-core-prd,IP Netmask,,
72.14.181.222,dg-core-prd,IP Netmask,,
72.142.102.138,dg-core-prd,IP Netmask,,
72.15.201.15,dg-core-prd,IP Netmask,,
72.21.81.200,dg-core-prd,IP Netmask,,
72.21.81.253,dg-core-prd,IP Netmask,,
72.27.212.209,dg-core-prd,IP Netmask,,
72.34.40.74,dg-core-prd,IP Netmask,,
72.34.61.219,dg-core-prd,IP Netmask,,
72.47.202.235,dg-core-prd,IP Netmask,,
72.47.248.48,dg-core-prd,IP Netmask,,
72.69.99.47,dg-core-prd,IP Netmask,,
